video_id,trending_date,channel_title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_name
u7pV4vxD1bs,11/14/2017,KSNV News 3 Las Vegas,25,2017-11-08T20:16:47.000Z,169511,57,59,79,FALSE,FALSE,News & Politics
zYWt2mnalP8,11/14/2017,Sailor J,24,2017-11-08T00:03:47.000Z,160477,8388,691,950,FALSE,FALSE,Entertainment
PoNWU2cox9w,11/14/2017,WIRED,2,2017-11-08T15:00:27.000Z,704363,16352,224,841,FALSE,FALSE,Autos & Vehicles
6hTzM1BPdU8,11/14/2017,HiHo Kids,22,2017-11-08T21:00:01.000Z,130778,5684,53,737,FALSE,FALSE,People & Blogs
MCW5HUkrr-o,11/14/2017,ElectroBOOM,28,2017-11-08T17:16:26.000Z,560569,29990,341,1788,FALSE,FALSE,Science & Technology
YvfYK0EEhK4,11/15/2017,Brent Pella,23,2017-11-14T15:32:51.000Z,462490,14132,795,666,FALSE,FALSE,Comedy
cxMvzK2OQTw,11/15/2017,Cards Against Humanity,23,2017-11-14T16:43:11.000Z,295217,4854,1439,1267,FALSE,FALSE,Comedy
bAkEd8r7Nnw,11/15/2017,The Slow Mo Guys,24,2017-11-14T18:31:20.000Z,1525400,63995,896,4697,FALSE,FALSE,Entertainment
ItYOdWRo0JY,11/15/2017,TechSmartt,28,2017-11-14T00:45:15.000Z,1836419,28647,17815,7860,FALSE,FALSE,Science & Technology
5530I_pYjbo,11/15/2017,JunsKitchen,26,2017-11-14T12:06:56.000Z,977285,87615,391,5575,FALSE,FALSE,How to & Style
dUMH6DVYskc,11/15/2017,Attaullah Malik,28,2017-11-14T12:02:49.000Z,390964,3687,1273,1224,FALSE,FALSE,Science & Technology
gjXrm2Q-te4,11/15/2017,The Tonight Show Starring Jimmy Fallon,23,2017-11-14T04:55:24.000Z,1611093,58474,837,3294,FALSE,FALSE,Comedy
9SK1I0V6U5c,11/15/2017,Anwar Jibawi,23,2017-11-14T18:01:03.000Z,983365,60983,578,3837,FALSE,FALSE,Comedy
VsYmwBOYfW8,11/15/2017,Jimmy Kimmel Live,23,2017-11-14T08:30:01.000Z,2765121,35529,1705,2388,FALSE,FALSE,Comedy
kgaO45SyaO4,11/15/2017,BostonDynamics,28,2017-11-13T20:09:58.000Z,3701763,56561,2495,11608,FALSE,FALSE,Science & Technology
CtBca6H6Teg,11/15/2017,Screen Junkies,1,2017-11-14T18:00:01.000Z,829132,25109,316,3428,FALSE,FALSE,Film & Animation
pcWKpGzhgq4,11/15/2017,The Graham Norton Show,24,2017-11-14T12:13:35.000Z,391049,5939,106,385,FALSE,FALSE,Entertainment
L3br0klRqF4,11/15/2017,Washington Post,25,2017-11-14T21:51:20.000Z,137003,580,262,343,FALSE,FALSE,News & Politics
9kF9xY74h-E,11/15/2017,Dolan Twins,23,2017-11-14T21:00:47.000Z,891912,122347,455,7459,FALSE,FALSE,Comedy
p2EY93WfBQk,11/15/2017,Jackie Aina,26,2017-11-14T21:03:47.000Z,175539,17130,264,1747,FALSE,FALSE,How to & Style
xL_qpDkF5A8,11/15/2017,TV Promos,24,2017-11-15T01:25:18.000Z,14565,478,13,67,FALSE,FALSE,Entertainment
eQVhAN7-IAw,11/15/2017,Taylor Swift,10,2017-11-15T03:43:47.000Z,125645,16754,65,1373,FALSE,FALSE,Music
2kyS6SvSYSE,11/15/2017,CaseyNeistat,22,2017-11-13T17:13:01.000Z,2188590,88099,7150,24225,FALSE,FALSE,People & Blogs
Y9nDagqKL7Q,11/15/2017,ProZD,1,2017-11-13T20:47:49.000Z,394709,25188,281,1345,FALSE,FALSE,Film & Animation
DbJ2s_g1oDc,11/15/2017,REACT,24,2017-11-13T20:00:01.000Z,863116,20518,1030,4272,FALSE,FALSE,Entertainment
KJ12FVmumeA,11/15/2017,ESPN,17,2017-11-14T16:28:34.000Z,200235,1197,108,627,FALSE,FALSE,Sports
1ZAPwfrtAFY,11/15/2017,LastWeekTonight,24,2017-11-13T07:30:00.000Z,4632016,131784,9892,18284,FALSE,FALSE,Entertainment
qDAxDcjgn-8,11/15/2017,theneedledrop,10,2017-11-14T23:06:27.000Z,122426,6310,298,1624,FALSE,FALSE,Music
gHZ1Qz0KiKM,11/15/2017,iJustine,28,2017-11-13T19:07:23.000Z,758998,19138,2272,2873,FALSE,FALSE,Science & Technology
815lSYphlbw,11/15/2017,First We Feast,26,2017-11-14T16:00:01.000Z,145100,5198,74,657,FALSE,FALSE,How to & Style
jr9QtXwC9vc,11/15/2017,20th Century Fox,1,2017-11-13T14:00:23.000Z,2671756,12699,505,1010,FALSE,FALSE,Film & Animation
E_86MEdNsAI,11/15/2017,Brian Hull,24,2017-11-14T19:48:51.000Z,52743,4553,33,550,FALSE,FALSE,Entertainment
Cr9oGxr0Qa0,11/15/2017,William Osman,28,2017-11-14T14:00:02.000Z,121681,6095,61,731,FALSE,FALSE,Science & Technology
g0K5QoEj7FQ,11/15/2017,Access Hollywood,24,2017-11-14T22:34:14.000Z,11404,62,26,20,FALSE,FALSE,Entertainment
l4bAoNAx2uo,11/15/2017,The Infographics Show,27,2017-11-13T17:11:30.000Z,419965,9805,1337,5457,FALSE,FALSE,Education
TSqwDQHE1J8,11/15/2017,Late Night with Seth Meyers,23,2017-11-14T10:00:02.000Z,137749,1145,61,131,FALSE,FALSE,Comedy
puqaWrEC7tY,11/15/2017,Good Mythical Morning,24,2017-11-13T11:00:04.000Z,772235,15301,1229,3328,FALSE,FALSE,Entertainment
YVfyYrEmzgM,11/15/2017,TED-Ed,27,2017-11-13T16:00:07.000Z,297147,10410,110,665,FALSE,FALSE,Education
MltuW2kcREI,11/15/2017,emma chamberlain,24,2017-11-14T20:28:53.000Z,126438,12229,86,1865,FALSE,FALSE,Entertainment
5E4ZBSInqUU,11/15/2017,marshmello,10,2017-11-13T17:00:00.000Z,2285136,180284,3399,11700,FALSE,FALSE,Music
jGiqc3HSxEg,11/15/2017,Now You See It,27,2017-11-13T15:30:01.000Z,206319,11131,209,553,FALSE,FALSE,Education
XrDlDj9DfZs,11/15/2017,Dancing With The Stars,24,2017-11-14T06:08:58.000Z,60564,975,66,106,FALSE,FALSE,Entertainment
vU14JY3x81A,11/15/2017,Life Noggin,27,2017-11-13T14:00:03.000Z,373457,16433,194,5220,FALSE,FALSE,Education
5qpjK5DgCt4,11/15/2017,Rudy Mancuso,23,2017-11-12T19:05:24.000Z,4326684,167696,6730,9265,FALSE,FALSE,Comedy
Z3OZyb2iWqQ,11/15/2017,TheEllenShow,24,2017-11-14T14:00:32.000Z,137860,1950,64,136,FALSE,FALSE,Entertainment
Hq89wYzOjfs,11/15/2017,Summit,27,2017-11-14T17:37:20.000Z,4009,61,6,14,FALSE,FALSE,Education
vZzIS17HexE,11/15/2017,reputationswift,24,2017-11-15T03:11:17.000Z,3006,75,4,10,FALSE,FALSE,Entertainment
TUmyygCMMGA,11/15/2017,Vox,25,2017-11-13T13:45:16.000Z,635985,20721,2417,4111,FALSE,FALSE,News & Politics
lZ68j2J_GOM,11/15/2017,Gus Johnson,23,2017-11-13T14:44:24.000Z,130893,8177,220,349,FALSE,FALSE,Comedy
yZGSIpcAfEo,11/15/2017,DunkFest,17,2017-11-14T04:26:46.000Z,46954,87,18,28,FALSE,FALSE,Sports
zZ9FciUx6gs,11/15/2017,Nickelback,10,2017-11-13T15:31:44.000Z,208155,11162,569,954,FALSE,FALSE,Music
zxUwbflE1SY,11/15/2017,Cut,24,2017-11-13T13:00:10.000Z,190669,5162,131,1151,FALSE,FALSE,Entertainment
d380meD0W0M,11/15/2017,nigahiga,24,2017-11-12T18:01:41.000Z,2509626,144816,2262,18893,FALSE,FALSE,Entertainment
7oRdswHqaf8,11/15/2017,The Scran Line,26,2017-11-14T14:01:36.000Z,20778,1440,24,437,FALSE,FALSE,How to & Style
oTObwUiXdYY,11/15/2017,TIME,25,2017-11-13T15:44:35.000Z,30438,143,42,220,FALSE,FALSE,News & Politics
qC0I5PEhkJo,11/15/2017,MattMasonPhotography,17,2010-01-14T15:56:31.000Z,94694,136,11,31,FALSE,FALSE,Sports
VifQlJit6A0,11/15/2017,amc,24,2017-11-13T03:00:00.000Z,211683,2279,545,1838,FALSE,FALSE,Entertainment
PaJCFHXcWmM,11/15/2017,U2VEVO,10,2017-11-13T17:00:04.000Z,210393,8996,290,4043,FALSE,FALSE,Music
0zk2SwmCpss,11/15/2017,FreeDawkins,17,2017-11-14T06:24:27.000Z,63780,831,12,301,FALSE,FALSE,Sports
SGVbdo2CkgI,11/15/2017,Vanity Fair,24,2017-11-14T13:00:16.000Z,18438,563,16,29,FALSE,FALSE,Entertainment
nc99ccSXST0,11/15/2017,CrazyRussianHacker,28,2017-11-12T21:50:37.000Z,1099318,26813,1047,3827,FALSE,FALSE,Science & Technology
NfLVVJOuY5M,11/15/2017,Red Bull,17,2017-11-14T16:00:04.000Z,71661,6310,18,300,FALSE,FALSE,Sports
F388-6yDDpc,11/15/2017,NFL,17,2017-11-13T00:51:15.000Z,935879,5715,514,3442,FALSE,FALSE,Sports
KhdecX0qjNA,11/15/2017,BBCRadio1VEVO,10,2017-11-13T20:11:43.000Z,131153,7129,78,265,FALSE,FALSE,Music
iIxy3JN3-jc,11/15/2017,Cleveland Cavaliers on cleveland.com,25,2017-11-13T15:42:28.000Z,84149,276,128,172,FALSE,FALSE,News & Politics
kWIzjMWmuYk,11/15/2017,Mark Ferris,23,2017-11-14T17:27:46.000Z,34138,4303,29,1399,FALSE,FALSE,Comedy
symdi5KSJts,11/15/2017,Vogue,24,2017-11-14T13:00:16.000Z,144937,5246,171,280,FALSE,FALSE,Entertainment
_-aDHxoblr4,11/15/2017,Tom Scott,27,2017-11-13T16:00:03.000Z,306550,16612,160,1311,FALSE,FALSE,Education
eNSN6qet1kE,11/15/2017,PeterSripol,28,2017-11-13T15:30:17.000Z,328325,19970,104,3336,FALSE,FALSE,Science & Technology
39idVpFF7NQ,11/15/2017,Saturday Night Live,24,2017-11-12T05:37:17.000Z,2472569,17959,2863,2690,FALSE,FALSE,Entertainment
U0hAC8O7RoI,11/15/2017,hp_overload,2,2017-11-13T01:43:12.000Z,341074,10915,1915,1313,FALSE,FALSE,Autos & Vehicles
5hEJsoDP2q4,11/15/2017,todrickhall,24,2017-11-14T17:00:12.000Z,113963,11576,155,635,FALSE,FALSE,Entertainment
NZFhMSgbKKM,11/15/2017,Ben Rohrbach,17,2017-11-13T15:11:00.000Z,21544,83,74,62,FALSE,FALSE,Sports
lBHPVE3AI6Y,11/15/2017,BBC News,25,2017-11-13T15:03:21.000Z,93322,398,43,497,FALSE,FALSE,News & Politics
e_7zHm7GsYc,11/15/2017,Hunter Hayes,10,2017-11-13T15:01:18.000Z,68084,2530,88,117,FALSE,FALSE,Music
TaTleo4cOs8,11/15/2017,The king of DIY,15,2017-11-12T18:30:01.000Z,279092,8339,315,2371,FALSE,FALSE,Pets & Animals
GgVmn66oK_A,11/15/2017,NowThis World,25,2017-11-12T14:00:00.000Z,692631,9086,1406,4582,FALSE,FALSE,News & Politics
ogYum4kWXgk,11/15/2017,People are Awesome,24,2017-11-13T13:00:06.000Z,155285,4719,64,207,FALSE,FALSE,Entertainment
kIUHDwn51y8,11/15/2017,Donut Media,2,2017-11-13T15:00:05.000Z,93829,2229,36,469,FALSE,FALSE,Autos & Vehicles
Lz7dya576HY,11/15/2017,Eater,26,2017-11-13T15:00:03.000Z,31639,586,42,67,FALSE,FALSE,How to & Style
zNqCVTs38nU,11/15/2017,D3sports.com,17,2017-11-13T02:15:30.000Z,37524,126,77,45,FALSE,FALSE,Sports
ZAQs-ctOqXQ,11/15/2017,Cracked,23,2017-11-12T17:00:05.000Z,358358,9211,731,1385,FALSE,FALSE,Comedy
fcVjitaM3LY,11/15/2017,Numberphile,28,2017-11-13T12:13:36.000Z,158173,6587,68,611,FALSE,FALSE,Science & Technology
kqmhCaF5_44,11/15/2017,HANSON,10,2017-11-14T16:10:38.000Z,45200,930,67,116,FALSE,FALSE,Music
B5HORANmzHw,11/15/2017,SciShow,27,2017-11-12T22:00:01.000Z,286577,9606,248,1196,FALSE,FALSE,Education
6VhU_T463sU,11/15/2017,Tested,28,2017-11-12T15:00:01.000Z,315177,4212,171,259,FALSE,FALSE,Science & Technology
JBZTZZAcFTw,11/15/2017,Refinery29,26,2017-11-12T16:00:01.000Z,225044,2265,775,868,FALSE,FALSE,How to & Style
eAyxMv4IBH8,11/15/2017,Frank May,23,2017-11-12T00:01:11.000Z,399491,6240,326,287,FALSE,FALSE,Comedy
qeWvgZLz9yU,11/15/2017,JerryRigEverything,26,2017-11-13T16:00:03.000Z,231104,12862,347,1824,FALSE,FALSE,How to & Style
EJu_wPGFTw0,11/15/2017,NBA on ESPN,17,2017-11-14T15:20:12.000Z,5813,33,3,0,FALSE,FALSE,Sports
MKLlDnUqho4,11/15/2017,SIRAH,10,2017-11-14T16:30:00.000Z,18317,1322,34,196,FALSE,FALSE,Music
wwZ-T_WQ03A,11/15/2017,ScreenPrism,1,2017-11-12T16:46:33.000Z,246134,5847,337,544,FALSE,FALSE,Film & Animation
9XSULcLI6Hg,11/15/2017,JimBrowski 96HourNews,25,2017-11-12T15:24:29.000Z,32483,23,10,135,FALSE,FALSE,News & Politics
hz7ukDjuq4w,11/15/2017,officer401,24,2017-11-12T23:41:37.000Z,113462,4566,142,757,FALSE,FALSE,Entertainment
p2hJxyF7mok,11/15/2017,Emirates,19,2017-11-12T05:55:42.000Z,311621,2425,145,465,FALSE,FALSE,Travel & Events
CBVGjS_EJok,11/15/2017,Amazon.co.uk,24,2017-11-06T17:52:50.000Z,94229,217,177,0,TRUE,FALSE,Entertainment
i-LCORFB860,11/15/2017,Valk Aviation,19,2017-11-13T09:21:27.000Z,571588,386,47,113,FALSE,FALSE,Travel & Events
dRpNZV18N_g,11/15/2017,HellthyJunkFood,24,2017-11-12T14:00:04.000Z,272604,9576,260,1619,FALSE,FALSE,Entertainment
vWYyZMH_QjA,11/15/2017,Shantell Martin,1,2017-11-13T17:26:03.000Z,42336,4293,89,428,FALSE,FALSE,Film & Animation
MNiweoKXwfg,11/15/2017,INSIDER,24,2017-11-13T17:00:26.000Z,13750,305,10,39,FALSE,FALSE,Entertainment
VJlSq6h0LNg,11/15/2017,Gregg Peterson,17,2017-11-13T18:41:18.000Z,6684,18,57,54,FALSE,FALSE,Sports
HBS9783c0BI,11/15/2017,The Late Late Show with James Corden,24,2017-11-14T06:47:03.000Z,102639,3218,1085,475,FALSE,FALSE,Entertainment
n1WpP7iowLc,11/15/2017,EminemVEVO,10,2017-11-10T17:00:03.000Z,20539417,840642,47715,124236,FALSE,FALSE,Music
PABlVzeldaM,11/15/2017,U.S. Navy,25,2017-11-12T13:13:33.000Z,238413,732,92,618,FALSE,FALSE,News & Politics
JwboxqDylgg,11/15/2017,Canada Soccer,17,2017-11-13T05:53:49.000Z,41029,296,32,33,FALSE,FALSE,Sports
dQvIbulWCM4,11/15/2017,Niki and Gabi,23,2017-11-12T23:41:48.000Z,805124,44513,1756,3929,FALSE,FALSE,Comedy
pjuPpVLXDQg,11/15/2017,ViralHog,2,2017-11-13T00:46:11.000Z,55140,136,14,46,FALSE,FALSE,Autos & Vehicles
0mlNzVSJrT0,11/15/2017,Nobrand,22,2017-04-21T06:47:32.000Z,120817,2896,210,594,FALSE,FALSE,People & Blogs
n30k5CwLhS4,11/15/2017,FaeryInLoveInc,1,2011-05-29T17:03:12.000Z,58469,828,253,271,FALSE,FALSE,Film & Animation
0tO_l_Ed5Rs,11/15/2017,MatthewSantoro,10,2017-11-11T16:00:01.000Z,360223,15873,16033,7803,FALSE,FALSE,Music
BWPrk9PUwQE,11/15/2017,dope2111,26,2017-11-12T00:45:54.000Z,1775997,37124,1980,2695,FALSE,FALSE,How to & Style
1WDj0DddCcM,11/15/2017,WLKY News Louisville,25,2017-11-13T16:14:00.000Z,6685,11,35,18,FALSE,FALSE,News & Politics
bqgVB6Vl-lI,11/15/2017,The Office US,24,2017-11-11T17:00:03.000Z,200060,4548,52,258,FALSE,FALSE,Entertainment
STI2fI7sKMo,11/15/2017,Shawn Johnson East,22,2017-11-11T15:00:03.000Z,346924,4657,1838,734,FALSE,FALSE,People & Blogs
9t9u_yPEidY,11/15/2017,JenniferLopezVEVO,10,2017-11-10T15:00:00.000Z,12987863,216319,17751,12133,FALSE,FALSE,Music
0PpNlNJ6Nng,11/15/2017,Simply Nailogical,24,2017-11-11T19:03:43.000Z,1981757,103407,1419,12354,FALSE,FALSE,Entertainment
ZhSk8mPSWCg,11/15/2017,Entertainment Weekly,24,2017-11-13T20:51:31.000Z,3653,47,3,25,FALSE,FALSE,Entertainment
DM-ni_LSOFE,11/15/2017,FBE,24,2017-11-10T23:05:25.000Z,2255529,48000,2970,8507,FALSE,FALSE,Entertainment
069D0NmW39o,11/15/2017,WWE,17,2017-11-11T15:00:00.000Z,1155622,16060,883,1018,FALSE,FALSE,Sports
c-3JxzN2u34,11/15/2017,CBS Sunday Morning,25,2017-11-12T15:05:55.000Z,9892,250,7,19,FALSE,FALSE,News & Politics
qooQd8AA7_M,11/15/2017,CamilaCabelloVEVO,10,2017-11-12T05:01:00.000Z,5626588,408618,6121,28196,FALSE,FALSE,Music
9KIP-Ncp2jU,11/15/2017,12 News,22,2017-11-11T01:03:01.000Z,85643,170,45,0,FALSE,FALSE,People & Blogs
KODzih-pYlU,11/15/2017,Grace Helbig,22,2017-11-11T18:08:04.000Z,212310,7589,227,463,FALSE,FALSE,People & Blogs
w0XYVssCKjw,11/15/2017,Kevin Durant,17,2017-11-11T20:00:02.000Z,180284,6073,125,512,FALSE,FALSE,Sports
9xSx-5tmq44,11/15/2017,Jeremy Jahns,24,2017-11-11T06:34:48.000Z,301423,8409,349,952,FALSE,FALSE,Entertainment
1cgK-BIrXes,11/15/2017,YouTube Spotlight,24,2017-11-10T15:07:13.000Z,835573,27068,2021,5165,FALSE,FALSE,Entertainment
ujyTQNNjjDU,11/15/2017,GEazyMusicVEVO,10,2017-11-10T05:00:01.000Z,3686343,130373,3628,6694,FALSE,FALSE,Music
4v0nOAzcG2A,11/15/2017,Jonathan Morrison,28,2017-11-11T15:38:32.000Z,297840,10429,378,990,FALSE,FALSE,Science & Technology
8mhTWqWlQzU,11/15/2017,Safiya Nygaard,22,2017-11-11T01:19:33.000Z,2922523,119348,1161,6736,FALSE,FALSE,People & Blogs
6340tX9M_eM,11/15/2017,IGN,24,2017-11-10T19:00:00.000Z,595415,8795,450,1022,FALSE,FALSE,Entertainment
t4YAyT4ihIQ,11/15/2017,Lele Pons,23,2017-11-10T18:30:01.000Z,3643894,125205,8702,5687,FALSE,FALSE,Comedy
L_5_slz4ke4,11/15/2017,ABC News,25,2017-11-12T20:26:46.000Z,9833,73,21,62,FALSE,FALSE,News & Politics
Jw1Y-zhQURU,11/15/2017,John Lewis,26,2017-11-10T07:38:29.000Z,7563254,58209,10859,7120,FALSE,FALSE,How to & Style
_Iz83-Cmt6A,11/15/2017,CMAVEVO,10,2017-11-09T22:23:51.000Z,54341,487,67,64,FALSE,FALSE,Music
lY_0mkYDZDU,11/15/2017,fosterthepeopleVEVO,10,2017-11-10T17:00:05.000Z,357078,19783,610,1732,FALSE,FALSE,Music
ObIQ0s02UHg,11/15/2017,Jason Derulo,10,2017-11-10T14:40:48.000Z,1888789,44007,1997,1794,FALSE,FALSE,Music
AJYb0Yom5UQ,11/15/2017,cocheusadoooo,23,2017-10-17T20:01:44.000Z,168446,374,48,191,FALSE,FALSE,Comedy
k8NxqyGcZA4,11/15/2017,Watch What Happens Live with Andy Cohen,24,2017-11-10T12:59:55.000Z,263656,2556,5584,2377,FALSE,FALSE,Entertainment
gLswXiRLdkA,11/15/2017,Amber Scholl,26,2017-11-11T02:42:23.000Z,515525,24115,1249,1860,FALSE,FALSE,How to & Style
2Vv-BfVoq4g,11/15/2017,Ed Sheeran,10,2017-11-09T11:04:14.000Z,39082222,1721383,23137,90352,FALSE,FALSE,Music
i4YQRLQVixM,11/15/2017,Bkav Corp,28,2017-11-10T07:28:14.000Z,1080230,2540,887,1040,FALSE,FALSE,Science & Technology
YlvCVbfS9M0,11/15/2017,Alan Walker,10,2017-11-11T15:11:18.000Z,873362,36365,594,2630,FALSE,FALSE,Music
MyEqfBkzESU,11/15/2017,John Maclean,26,2017-11-10T20:40:44.000Z,366892,9052,2993,3088,FALSE,FALSE,How to & Style
Fyyua5JzD9w,11/15/2017,Daelric,22,2017-11-10T17:57:59.000Z,48372,382,11,29,FALSE,FALSE,People & Blogs
pa_oUisZZy0,11/15/2017,BuzzFeed Celeb,22,2017-11-11T00:30:16.000Z,216766,7108,95,319,FALSE,FALSE,People & Blogs
cccyOn99s4Y,11/15/2017,MeganBatoon,24,2017-11-10T23:00:01.000Z,81086,3085,150,250,FALSE,FALSE,Entertainment
9Th4qTv-4jE,11/15/2017,"monday.com, formerly dapulse",28,2017-11-13T08:38:48.000Z,3931,17,0,2,FALSE,FALSE,Science & Technology
arJ5h2TY3I4,11/15/2017,SUPERFRUIT,24,2017-11-10T17:00:51.000Z,1072970,102199,1469,8943,FALSE,FALSE,Entertainment
UFYCTJlayS4,11/15/2017,Sara Dietschy,1,2017-11-11T03:56:10.000Z,56372,2332,191,261,FALSE,FALSE,Film & Animation
-2RVw2_QyxQ,11/15/2017,Saint Louis Chess Club,27,2017-11-12T02:39:01.000Z,69786,453,26,19,FALSE,FALSE,Education
e4FApt6z55c,11/15/2017,kimbramusic,10,2017-11-10T15:43:00.000Z,204298,9321,386,993,FALSE,FALSE,Music
uTH--XRCGxM,11/15/2017,GQ,24,2017-11-10T17:01:04.000Z,101233,3128,51,93,FALSE,FALSE,Entertainment
2XK4omx9uMU,11/15/2017,Capital FM,10,2017-11-10T14:40:32.000Z,1126501,48219,444,1083,FALSE,FALSE,Music
gEHCXl4J9Qo,11/15/2017,ABC Television Network,24,2017-11-10T02:32:15.000Z,2498463,75023,1925,3483,FALSE,FALSE,Entertainment
RkHuWjiR-LM,11/15/2017,Hopeless Records,10,2017-11-10T18:03:54.000Z,224608,14843,180,1004,FALSE,FALSE,Music
,11/15/2017,Animal Adventure Park,15,2017-11-12T00:18:43.000Z,45965,2284,35,17,FALSE,FALSE,Pets & Animals
xfmipNU4Odc,11/15/2017,Hope For Paws - Official Rescue Channel,15,2017-11-10T18:02:04.000Z,317304,17023,84,939,FALSE,FALSE,Pets & Animals
fNtLIcyjsnI,11/15/2017,Zero Media,1,2017-11-09T17:11:32.000Z,1996082,18992,1049,1322,FALSE,FALSE,Film & Animation
abGCYPCk294,11/15/2017,John Campea,24,2017-11-11T17:55:27.000Z,44939,1576,110,1021,FALSE,FALSE,Entertainment
OKoL852K9uA,11/15/2017,mayratouchofglam,26,2017-11-11T05:23:36.000Z,118316,3823,294,404,FALSE,FALSE,How to & Style
b4vTZx_AtHk,11/15/2017,HowToBasic,26,2017-11-09T18:36:48.000Z,2244971,101831,12677,11863,FALSE,FALSE,How to & Style
kOnQocd799Y,11/15/2017,CinemaSins,1,2017-11-09T17:14:11.000Z,2844271,60500,3667,8122,FALSE,FALSE,Film & Animation
wJYE0sFOteE,11/15/2017,Bon App̩tit,26,2017-11-10T16:01:04.000Z,99019,2404,40,135,FALSE,FALSE,How to & Style
jp9hK-jY6yY,11/15/2017,IISuperwomanII,23,2017-11-09T22:21:13.000Z,3591699,212004,3528,20418,FALSE,FALSE,Comedy
DIU3xPdhCBI,11/15/2017,BBC Music,10,2017-11-09T22:26:10.000Z,1137392,26180,992,1055,FALSE,FALSE,Music
viyRD5z6ilQ,11/15/2017,LukeBryanVEVO,10,2017-11-10T05:00:01.000Z,147193,5405,151,395,FALSE,FALSE,Music
QFfEtKvXMAs,11/15/2017,NiallHoranVEVO,10,2017-11-10T17:00:05.000Z,482334,55001,184,3027,FALSE,FALSE,Music
x9mh-SwSKas,11/15/2017,clothesencounters,26,2017-11-10T18:42:55.000Z,269509,10801,158,653,FALSE,FALSE,How to & Style
g5c1bk8weaQ,11/15/2017,Liza Koshy,23,2017-11-10T03:43:43.000Z,3741812,314872,2647,12114,FALSE,FALSE,Comedy
fCTKDn3Q8xQ,11/15/2017,Rachel and Jun,22,2017-11-09T11:24:14.000Z,1185773,45513,1378,4794,FALSE,FALSE,People & Blogs
xg9ebVTL9yE,11/15/2017,empireofthesunvevo,10,2017-11-10T05:00:06.000Z,178313,9072,98,656,FALSE,FALSE,Music
fbHbTBP_u7U,11/15/2017,NFVEVO,10,2017-11-09T05:00:05.000Z,2185367,96850,1130,8216,FALSE,FALSE,Music
uiA4B5Y63IQ,11/15/2017,FoxSearchlight,1,2017-11-09T22:00:07.000Z,366814,4099,172,449,FALSE,FALSE,Film & Animation
QOksZ8VogRw,11/15/2017,Atlantic Records,10,2017-11-09T17:03:42.000Z,797436,29425,585,1497,FALSE,FALSE,Music
Ja_GMU7-sjs,11/15/2017,Marques Brownlee,28,2017-11-09T21:18:33.000Z,1646057,53901,1566,5963,FALSE,FALSE,Science & Technology
9oFP-pOMNwE,11/15/2017,H&M,24,2017-11-09T08:01:40.000Z,271685,3330,854,0,TRUE,FALSE,Entertainment
ttf_EzEkxBk,11/15/2017,TMZSports,17,2017-11-08T17:29:15.000Z,3505996,5934,3400,5162,FALSE,FALSE,Sports
Eg_kW5fw6qU,11/15/2017,SuperCarlinBrothers,22,2017-11-09T23:27:18.000Z,194946,9278,137,2803,FALSE,FALSE,People & Blogs
_dhneCO4YEE,11/15/2017,Full Frontal with Samantha Bee,22,2017-11-09T07:00:01.000Z,392482,5659,2432,1311,FALSE,FALSE,People & Blogs
J_QGZspO4gg,11/15/2017,SiaVEVO,10,2017-11-09T15:45:05.000Z,1882868,88072,1219,6083,FALSE,FALSE,Music
ozkqm2ifMw8,11/15/2017,2CELLOS,10,2017-11-10T13:24:10.000Z,226317,11702,125,471,FALSE,FALSE,Music
RYs08kX3Ih4,11/15/2017,MsAaliyahJay,26,2017-11-10T01:30:00.000Z,232083,14766,408,1107,FALSE,FALSE,How to & Style
PkRBTF6nt4E,11/15/2017,Business Insider,25,2017-11-10T13:00:02.000Z,144694,1012,588,288,FALSE,FALSE,News & Politics
Rq9-mW6HgQE,11/15/2017,The Late Show with Stephen Colbert,24,2017-11-09T08:35:00.000Z,908489,12261,339,1600,FALSE,FALSE,Entertainment
LMCuKltaY3M,11/15/2017,ElbowVEVO,10,2017-11-10T08:00:01.000Z,180606,2400,159,239,FALSE,FALSE,Music
EYkEshCOhEU,11/15/2017,Nicole Guerriero,22,2017-11-10T00:24:29.000Z,308352,15765,399,984,FALSE,FALSE,People & Blogs
6nJw-jPQYVI,11/15/2017,Late Show with David Letterman,24,2015-05-21T07:55:00.000Z,193832,1351,25,128,FALSE,FALSE,Entertainment
1Wk8ZRgXQnY,11/15/2017,Andy Grammer,10,2017-11-09T22:27:45.000Z,41251,1561,29,96,FALSE,FALSE,Music
tOFkFZbPdnQ,11/15/2017,Danny Sapko,10,2017-11-09T00:44:51.000Z,524911,7822,185,403,FALSE,FALSE,Music
qEEtzzi1EII,11/15/2017,Simon's Cat,15,2017-11-09T13:34:58.000Z,467804,19962,268,953,FALSE,FALSE,Pets & Animals
RQDphL2MVlM,11/15/2017,Dina Tokio,26,2017-11-10T22:22:04.000Z,77302,3756,123,222,FALSE,FALSE,How to & Style
cYw-oyJ7AEY,11/15/2017,PitbullVEVO,10,2017-11-10T08:00:01.000Z,304700,12347,577,756,FALSE,FALSE,Music
8l_e6bx8UG8,11/15/2017,RemyMaVEVO,10,2017-11-08T17:00:00.000Z,1440724,36686,6598,9637,FALSE,FALSE,Music
_qSW96a2aKY,11/15/2017,Keith Urban,24,2017-11-08T05:01:25.000Z,878560,12961,1468,1788,FALSE,FALSE,Entertainment
